"grid_id","freg_id","nuts_id","mun_id"
3555,"150701","PT1A","1507"
3556,"150303","PT1A","1503"
3557,"151101","PT1A","1511"
3558,"150603","PT1A","1506"
3559,"150709","PT1A","1507"
3560,"151209","PT1A","1512"
3561,"150806","PT1A","1508"
3562,"150411","PT1A","1504"
3563,"150701","PT1A","1507"
3564,"150806","PT1A","1508"
3565,"151209","PT1A","1512"
3566,"150804","PT1A","1508"
3567,"150806","PT1A","1508"
3568,"150806","PT1A","1508"
3569,"150802","PT1A","1508"
3570,"151005","PT1A","1510"
3571,"150711","PT1A","1507"
3572,"151209","PT1A","1512"
3573,"150701","PT1A","1507"
3574,"150312","PT1A","1503"
3575,"150806","PT1A","1508"
3576,"151101","PT1A","1511"
3577,"150806","PT1A","1508"
3578,"150314","PT1A","1503"
3579,"151207","PT1A","1512"
3580,"150806","PT1A","1508"
3581,"150806","PT1A","1508"
3582,"150701","PT1A","1507"
3583,"151207","PT1A","1512"
3584,"151209","PT1A","1512"
3585,"150315","PT1A","1503"
3586,"150806","PT1A","1508"
3587,"151010","PT1A","1510"
3588,"150701","PT1A","1507"
3589,"150806","PT1A","1508"
3590,"151101","PT1A","1511"
3591,"150710","PT1A","1507"
3592,"150806","PT1A","1508"
3593,"151208","PT1A","1512"
3594,"150806","PT1A","1508"
3595,"151205","PT1A","1512"
3596,"151008","PT1A","1510"
3597,"150701","PT1A","1507"
3598,"151207","PT1A","1512"
3599,"151101","PT1A","1511"
3600,"150806","PT1A","1508"
3601,"150711","PT1A","1507"
3602,"151006","PT1A","1510"
3603,"150804","PT1A","1508"
3604,"151005","PT1A","1510"
3605,"150701","PT1A","1507"
3606,"151101","PT1A","1511"
3607,"150201","PT1A","1502"
3608,"150601","PT1A","1506"
3609,"151009","PT1A","1510"
3610,"150201","PT1A","1502"
3611,"150201","PT1A","1502"
3612,"151210","PT1A","1512"
3613,"151208","PT1A","1512"
3614,"150314","PT1A","1503"
3615,"150411","PT1A","1504"
3616,"150803","PT1A","1508"
3617,"150201","PT1A","1502"
3618,"150701","PT1A","1507"
3619,"151210","PT1A","1512"
3620,"150201","PT1A","1502"
3621,"150701","PT1A","1507"
3622,"150601","PT1A","1506"
3623,"151209","PT1A","1512"
3624,"150804","PT1A","1508"
3625,"150802","PT1A","1508"
3626,"150201","PT1A","1502"
3627,"150201","PT1A","1502"
3628,"151209","PT1A","1512"
3629,"150701","PT1A","1507"
3630,"151009","PT1A","1510"
3631,"150802","PT1A","1508"
3632,"151209","PT1A","1512"
3633,"150806","PT1A","1508"
3634,"150806","PT1A","1508"
3635,"150701","PT1A","1507"
3636,"150804","PT1A","1508"
3637,"151005","PT1A","1510"
3638,"150806","PT1A","1508"
3639,"150803","PT1A","1508"
3640,"150601","PT1A","1506"
3641,"150701","PT1A","1507"
3642,"150806","PT1A","1508"
3643,"151101","PT1A","1511"
3644,"151101","PT1A","1511"
3645,"150803","PT1A","1508"
3646,"151208","PT1A","1512"
3647,"150711","PT1A","1507"
3648,"151205","PT1A","1512"
3649,"151009","PT1A","1510"
3650,"150806","PT1A","1508"
3651,"151208","PT1A","1512"
3652,"151101","PT1A","1511"
3653,"150806","PT1A","1508"
3654,"150806","PT1A","1508"
3655,"150701","PT1A","1507"
3656,"150701","PT1A","1507"
3657,"151006","PT1A","1510"
3658,"150312","PT1A","1503"
3659,"151101","PT1A","1511"
3660,"151005","PT1A","1510"
3661,"150803","PT1A","1508"
3662,"151208","PT1A","1512"
3663,"150806","PT1A","1508"
3664,"151010","PT1A","1510"
3665,"150201","PT1A","1502"
3666,"150701","PT1A","1507"
3667,"151207","PT1A","1512"
3668,"151101","PT1A","1511"
3669,"150802","PT1A","1508"
3670,"150711","PT1A","1507"
3671,"150201","PT1A","1502"
3672,"150603","PT1A","1506"
3673,"151208","PT1A","1512"
3674,"151101","PT1A","1511"
3675,"150804","PT1A","1508"
3676,"150201","PT1A","1502"
3677,"150710","PT1A","1507"
3678,"150201","PT1A","1502"
3679,"150803","PT1A","1508"
3680,"150711","PT1A","1507"
3681,"150701","PT1A","1507"
3682,"151209","PT1A","1512"
3683,"150802","PT1A","1508"
3684,"150711","PT1A","1507"
3685,"150201","PT1A","1502"
3686,"150608","PT1A","1506"
